
--- Bentley Basher ---

Start warm up ...
warmup length: 10010 reps: 25
  End warm up (6000 iterations per sort).


-----


Starting benchmarks ...
Timings are given in milli-seconds (rms = mean + 1 stddev)



                                    DPQ_11         DPQ_18_2         DPQ_18_11         RADIX         MARLIN         MERGE_TD         MERGE_BU        [DPQ_11 % DPQ_18_11]

100000 256  SAWTOTH REVERSE___  	  2.548380	  2.886071	  2.988330	  1.434583	  4.239746	  4.884067	  5.209248	     85.28 % 
100000 256  _RANDOM REVERSE___  	  5.106313	  4.918605	  4.748634	  1.428115	 11.411659	  9.906623	 10.005437	    107.53 % .!.
100000 256  PLATEAU REVERSE___  	  0.112967	  0.044922	  0.034201	  0.043108	  0.573065	  0.744733	  0.452496	    330.30 % .!!!!!.
100000 256  SHUFFLE REVERSE___  	  2.149777	  1.594325	  1.685092	  2.635973	  3.549952	  4.487891	  4.757931	    127.58 % .!!!.
100000 256  STAGGER REVERSE_FR  	  7.769829	  7.751851	  7.476536	  2.356151	  3.620850	  3.886794	  4.232980	    103.92 % ..
100000 256  SAWTOTH REVERSE_FR  	  2.927730	  3.164717	  3.345349	  1.432516	  3.817913	  4.025218	  4.159817	     87.52 % 
100000 256  _RANDOM REVERSE_FR  	  5.141229	  5.255036	  5.063275	  1.427675	 11.430265	  9.901257	 10.015075	    101.54 % ..
100000 256  PLATEAU REVERSE_FR  	  0.427759	  0.044988	  0.035119	  0.040341	  0.576876	  0.488712	  0.410130	   1218.04 % .!!!!!.
100000 256  SHUFFLE REVERSE_FR  	  2.438731	  1.531872	  1.602438	  2.750372	  3.118596	  3.502211	  3.707429	    152.19 % .!!!.
100000 256  STAGGER REVERSE_BA  	  7.773935	  7.548464	  7.175366	  2.340612	  3.630148	  3.889868	  4.162477	    108.34 % .!.
100000 256  SAWTOTH REVERSE_BA  	  2.558966	  2.957662	  3.024247	  1.432632	  3.816055	  4.029682	  4.134478	     84.61 % 
100000 256  _RANDOM REVERSE_BA  	  5.011734	  5.396074	  5.069010	  1.427799	 11.475810	  9.923403	 10.017156	     98.87 % 
100000 256  PLATEAU REVERSE_BA  	  0.061340	  0.080192	  0.040941	  0.067410	  0.576886	  0.225631	  0.178475	    149.82 % .!!!.
100000 256  SHUFFLE REVERSE_BA  	  2.214403	  1.237515	  1.343794	  2.801936	  3.121025	  3.474998	  3.627329	    164.79 % .!!!!.
100000 256  STAGGER SORT______  	  0.062816	  0.077977	  0.046515	  0.061745	  0.536582	  0.226793	  0.177327	    135.04 % .!!!.
100000 256  SAWTOTH SORT______  	  0.061245	  0.078177	  0.045246	  0.061879	  0.579200	  0.232881	  0.179825	    135.36 % .!!!.
100000 256  _RANDOM SORT______  	  0.061198	  0.079727	  0.040986	  0.061898	  0.582338	  0.228332	  0.178740	    149.32 % .!!!.
100000 256  PLATEAU SORT______  	  0.066152	  0.078590	  0.044759	  0.062201	  0.577429	  0.226726	  0.178755	    147.80 % .!!!.
100000 256  SHUFFLE SORT______  	  0.061625	  0.082451	  0.040792	  0.063016	  0.536025	  0.226430	  0.178875	    151.07 % .!!!.
100000 256  STAGGER DITHER____  	  7.749754	  7.510079	  7.126766	  2.431403	  3.195195	  2.930760	  3.098396	    108.74 % .!.
100000 256  SAWTOTH DITHER____  	  3.158645	  3.620904	  3.687438	  1.439006	  4.088767	  3.653810	  3.535552	     85.66 % 
100000 256  _RANDOM DITHER____  	  5.169897	  5.255669	  4.968520	  1.439705	 11.586377	  9.914113	 10.039596	    104.05 % ..
100000 256  PLATEAU DITHER____  	  0.428291	  0.421561	  0.306508	  1.438430	  4.324548	  4.102423	  4.282053	    139.73 % .!!!.
100000 256  SHUFFLE DITHER____  	  2.869223	  1.526341	  1.668469	  2.910069	  2.894996	  2.674753	  2.688769	    171.97 % .!!!!.
100000 1024  STAGGER IDENT_____  	  6.348236	  7.051086	  6.929355	  2.203333	  3.966013	  3.495140	  3.742407	     91.61 % 
100000 1024  SAWTOTH IDENT_____  	  3.091530	  1.504723	  1.411037	  1.713386	  2.727359	  2.477074	  2.519866	    219.10 % .!!!!!.
100000 1024  _RANDOM IDENT_____  	  6.488275	  6.743339	  6.289078	  1.960864	 12.538055	 10.959045	 11.295855	    103.17 % ..
100000 1024  PLATEAU IDENT_____  	  0.060618	  0.078510	  0.044626	  0.064847	  0.576158	  0.228361	  0.179127	    135.84 % .!!!.
100000 1024  SHUFFLE IDENT_____  	  2.581804	  0.844043	  0.926459	  2.793016	  2.118961	  1.873561	  2.010178	    278.67 % .!!!!!.
100000 1024  STAGGER REVERSE___  	  6.199722	  7.067849	  6.902911	  2.203956	  4.557872	  4.904303	  5.309630	     89.81 % 
100000 1024  SAWTOTH REVERSE___  	  3.179019	  1.596053	  1.490415	  1.712376	  3.657437	  4.751009	  5.165426	    213.30 % .!!!!!.
100000 1024  _RANDOM REVERSE___  	  6.548546	  6.495302	  6.130068	  1.954805	 12.415231	 10.972376	 11.297482	    106.83 % .!.
100000 1024  PLATEAU REVERSE___  	  0.115160	  0.047042	  0.036869	  0.042834	  0.583632	  0.770568	  0.473918	    312.35 % .!!!!!.
100000 1024  SHUFFLE REVERSE___  	  2.306277	  1.856032	  1.774527	  2.694054	  3.031020	  4.376803	  4.731552	    129.97 % .!!!.
100000 1024  STAGGER REVERSE_FR  	  6.237165	  7.210787	  7.162595	  2.195649	  4.309497	  4.224629	  4.567828	     87.08 % 
100000 1024  SAWTOTH REVERSE_FR  	  3.121887	  1.534497	  1.446567	  1.716583	  3.198350	  3.622336	  3.856177	    215.81 % .!!!!!.
100000 1024  _RANDOM REVERSE_FR  	  6.526919	  6.665024	  6.291820	  1.959753	 12.312154	 10.953637	 11.287539	    103.74 % ..
100000 1024  PLATEAU REVERSE_FR  	  0.427777	  0.046384	  0.038537	  0.042775	  0.582235	  0.507815	  0.640691	   1110.04 % .!!!!!.
100000 1024  SHUFFLE REVERSE_FR  	  2.535550	  1.743446	  1.762249	  2.613304	  2.585532	  3.252252	  3.469903	    143.88 % .!!!.
100000 1024  STAGGER REVERSE_BA  	  6.260675	  6.981774	  6.911594	  2.192712	  4.296892	  4.223863	  4.523463	     90.58 % 
100000 1024  SAWTOTH REVERSE_BA  	  3.171263	  1.534142	  1.449069	  1.688516	  3.204080	  3.628916	  3.856143	    218.85 % .!!!!!.
100000 1024  _RANDOM REVERSE_BA  	  6.505665	  6.814840	  6.409294	  1.958679	 12.320354	 10.958874	 11.346462	    101.50 % ..
100000 1024  PLATEAU REVERSE_BA  	  0.061007	  0.083541	  0.040948	  0.063204	  0.576516	  0.227327	  0.180817	    148.99 % .!!!.
100000 1024  SHUFFLE REVERSE_BA  	  2.216127	  1.772834	  1.931553	  2.741052	  2.587216	  3.135465	  3.345575	    114.73 % .!!.
100000 1024  STAGGER SORT______  	  0.061466	  0.080095	  0.039959	  0.062979	  0.539164	  0.228659	  0.187013	    153.83 % .!!!.
100000 1024  SAWTOTH SORT______  	  0.061396	  0.078915	  0.040276	  0.060539	  0.572962	  0.228069	  0.179474	    152.44 % .!!!.
100000 1024  _RANDOM SORT______  	  0.060947	  0.086320	  0.044613	  0.064602	  0.577159	  0.227227	  0.180028	    136.61 % .!!!.
100000 1024  PLATEAU SORT______  	  0.062801	  0.081700	  0.041758	  0.070556	  0.575581	  0.227625	  0.178099	    150.39 % .!!!.
100000 1024  SHUFFLE SORT______  	  0.063689	  0.081046	  0.043223	  0.064953	  0.536302	  0.232623	  0.179239	    147.35 % .!!!.
100000 1024  STAGGER DITHER____  	  6.346042	  7.048529	  6.933188	  2.212078	  3.711337	  3.503251	  3.764567	     91.53 % 
100000 1024  SAWTOTH DITHER____  	  3.571859	  4.076852	  4.255789	  1.698121	  3.505195	  3.186016	  3.183878	     83.93 % 
100000 1024  _RANDOM DITHER____  	  6.522031	  6.691224	  6.425429	  1.962652	 12.532252	 10.966993	 11.299513	    101.50 % ..
100000 1024  PLATEAU DITHER____  	  0.422867	  0.407267	  0.325477	  1.430064	  4.235825	  4.103257	  4.234563	    129.92 % .!!!.
100000 1024  SHUFFLE DITHER____  	  2.930426	  1.365252	  1.526228	  2.828785	  2.433290	  2.172469	  2.258154	    192.00 % .!!!!.
100000 4096  STAGGER IDENT_____  	  9.176103	  8.865865	  8.305492	  2.359064	  4.225360	  4.153984	  4.447695	    110.48 % .!!.
100000 4096  SAWTOTH IDENT_____  	  1.802979	  1.062954	  0.982627	  1.834829	  2.164726	  1.928656	  1.920671	    183.49 % .!!!!.
100000 4096  _RANDOM IDENT_____  	  8.273301	  8.766181	  8.437541	  1.851085	 13.353798	 11.979792	 12.459228	     98.05 % 
100000 4096  PLATEAU IDENT_____  	  0.061432	  0.080000	  0.041798	  0.061735	  0.575893	  0.227199	  0.179452	    146.97 % .!!!.
100000 4096  SHUFFLE IDENT_____  	  1.607486	  0.855916	  0.583760	  2.641088	  1.778735	  1.520082	  1.387874	    275.37 % .!!!!!.
100000 4096  STAGGER REVERSE___  	  9.253985	  8.869146	  8.225746	  2.363371	  4.762712	  4.703175	  5.010665	    112.50 % .!!.
100000 4096  SAWTOTH REVERSE___  	  1.890429	  1.182340	  1.071753	  1.905961	  3.106520	  4.658501	  5.016149	    176.39 % .!!!!.
100000 4096  _RANDOM REVERSE___  	  8.210725	  8.618217	  8.210203	  1.849242	 13.347828	 11.986225	 12.480914	    100.01 % ..
100000 4096  PLATEAU REVERSE___  	  0.115731	  0.055345	  0.042127	  0.046893	  0.610487	  0.860298	  0.907620	    274.72 % .!!!!!.
100000 4096  SHUFFLE REVERSE___  	  1.522638	  0.950104	  0.820466	  2.695836	  2.674079	  4.366427	  4.720265	    185.58 % .!!!!.
100000 4096  STAGGER REVERSE_FR  	  9.266891	  9.100342	  8.544437	  2.359336	  4.531998	  4.510101	  4.789405	    108.46 % .!.
100000 4096  SAWTOTH REVERSE_FR  	  1.848512	  1.139589	  1.049509	  1.899514	  2.636316	  3.290643	  3.472861	    176.13 % .!!!!.
100000 4096  _RANDOM REVERSE_FR  	  8.209155	  8.671567	  8.247980	  1.852523	 13.227609	 11.971344	 12.484675	     99.53 % 
100000 4096  PLATEAU REVERSE_FR  	  0.432147	  0.056050	  0.046051	  0.046910	  0.610226	  0.601330	  0.746728	    938.40 % .!!!!!.
100000 4096  SHUFFLE REVERSE_FR  	  1.710697	  0.967634	  0.746837	  2.687289	  2.223711	  3.005703	  2.990060	    229.06 % .!!!!!.
100000 4096  STAGGER REVERSE_BA  	  9.146211	  8.979608	  8.470167	  2.358841	  4.543692	  4.402049	  4.742976	    107.98 % .!.
100000 4096  SAWTOTH REVERSE_BA  	  1.843362	  1.125415	  1.042626	  1.843109	  2.636362	  3.292875	  3.488872	    176.80 % .!!!!.
100000 4096  _RANDOM REVERSE_BA  	  8.193947	  8.741981	  8.346346	  1.844799	 13.371000	 11.984779	 12.502602	     98.17 % 
100000 4096  PLATEAU REVERSE_BA  	  0.065226	  0.078061	  0.045504	  0.060951	  0.573295	  0.226467	  0.179742	    143.34 % .!!!.
100000 4096  SHUFFLE REVERSE_BA  	  1.628029	  0.927995	  0.722402	  2.604362	  2.227119	  2.983556	  3.191885	    225.36 % .!!!!!.
100000 4096  STAGGER SORT______  	  0.065031	  0.078044	  0.039846	  0.060868	  0.538059	  0.228495	  0.179212	    163.21 % .!!!!.
100000 4096  SAWTOTH SORT______  	  0.065616	  0.079025	  0.044314	  0.061760	  0.540471	  0.229361	  0.178354	    148.07 % .!!!.
100000 4096  _RANDOM SORT______  	  0.060742	  0.078086	  0.041163	  0.060567	  0.547822	  0.229045	  0.177197	    147.56 % .!!!.
100000 4096  PLATEAU SORT______  	  0.065046	  0.080495	  0.041802	  0.061710	  0.578076	  0.232302	  0.179799	    155.60 % .!!!.
100000 4096  SHUFFLE SORT______  	  0.061032	  0.078925	  0.041187	  0.063146	  0.536613	  0.226552	  0.179853	    148.18 % .!!!.
100000 4096  STAGGER DITHER____  	  9.222839	  9.027178	  8.375566	  2.364993	  4.248558	  4.179189	  4.435145	    110.12 % .!!.
100000 4096  SAWTOTH DITHER____  	  4.269056	  5.195479	  5.662274	  1.793438	  3.154796	  2.856614	  2.824970	     75.39 % 
100000 4096  _RANDOM DITHER____  	  8.224383	  8.697562	  8.266898	  1.856396	 13.361922	 11.988244	 12.500158	     99.49 % 
100000 4096  PLATEAU DITHER____  	  0.521981	  0.453780	  0.352121	  1.436164	  4.193406	  4.059375	  4.175348	    148.24 % .!!!.
100000 4096  SHUFFLE DITHER____  	  2.385002	  1.235168	  1.366669	  2.633804	  2.157508	  1.897595	  1.706388	    174.51 % .!!!!.
100000 16384  STAGGER IDENT_____  	  9.385113	  8.925339	  8.473612	  2.236077	  4.592277	  4.568838	  4.745903	    110.76 % .!!.
100000 16384  SAWTOTH IDENT_____  	  1.107959	  0.649300	  0.590960	  1.014078	  1.637065	  1.400511	  1.353317	    187.48 % .!!!!.
100000 16384  _RANDOM IDENT_____  	 10.162717	  9.832890	  9.168822	  2.068018	 14.257180	 12.775744	 13.343766	    110.84 % .!!.
100000 16384  PLATEAU IDENT_____  	  0.061769	  0.086814	  0.041231	  0.064803	  0.567819	  0.227379	  0.177021	    149.81 % .!!!.
100000 16384  SHUFFLE IDENT_____  	  1.203574	  0.600843	  0.412563	  1.127813	  1.301942	  1.058377	  0.913346	    291.73 % .!!!!!.
100000 16384  STAGGER REVERSE___  	  9.347084	  9.071894	  8.488185	  2.233610	  4.612432	  4.504916	  4.700766	    110.12 % .!!.
100000 16384  SAWTOTH REVERSE___  	  1.175648	  0.802937	  0.760619	  1.087707	  2.584820	  4.549649	  4.898225	    154.56 % .!!!.
100000 16384  _RANDOM REVERSE___  	 10.114087	  9.573911	  9.025234	  2.098448	 14.085034	 12.770528	 13.352047	    112.06 % .!!.
100000 16384  PLATEAU REVERSE___  	  0.117421	  0.092811	  0.060348	  0.068678	  0.722197	  1.281324	  1.373271	    194.57 % .!!!!.
100000 16384  SHUFFLE REVERSE___  	  1.083603	  0.717339	  1.070659	  1.032363	  2.222552	  4.367041	  4.713887	    101.21 % ..
100000 16384  STAGGER REVERSE_FR  	  9.315761	  9.095613	  8.670603	  2.199208	  4.674698	  4.588620	  4.853796	    107.44 % .!.
100000 16384  SAWTOTH REVERSE_FR  	  1.681664	  0.741582	  0.674956	  1.065880	  2.101117	  2.972018	  3.113429	    249.15 % .!!!!!.
100000 16384  _RANDOM REVERSE_FR  	 10.101617	  9.902584	  9.210947	  2.062562	 14.049082	 12.760725	 13.351701	    109.67 % .!.
100000 16384  PLATEAU REVERSE_FR  	  0.430791	  0.088947	  0.060534	  0.070181	  0.721687	  1.026320	  1.201650	    711.65 % .!!!!!.
100000 16384  SHUFFLE REVERSE_FR  	  1.261788	  0.675091	  0.475100	  1.152850	  1.768635	  2.829561	  2.763271	    265.58 % .!!!!!.
100000 16384  STAGGER REVERSE_BA  	  9.356214	  9.012491	  8.437369	  2.198892	  4.658665	  4.559787	  4.746206	    110.89 % .!!.
100000 16384  SAWTOTH REVERSE_BA  	  1.196708	  0.758188	  0.654194	  1.069582	  2.145836	  2.975427	  3.169492	    182.93 % .!!!!.
100000 16384  _RANDOM REVERSE_BA  	 10.077960	  9.959502	  9.231070	  2.065407	 14.184291	 12.792762	 13.344733	    109.17 % .!.
100000 16384  PLATEAU REVERSE_BA  	  0.065085	  0.078380	  0.044436	  0.065833	  0.605638	  0.229969	  0.183233	    146.47 % .!!!.
100000 16384  SHUFFLE REVERSE_BA  	  1.252128	  0.783622	  0.566771	  1.175089	  1.771054	  2.743942	  2.940720	    220.92 % .!!!!!.
100000 16384  STAGGER SORT______  	  0.060695	  0.082735	  0.040934	  0.061476	  0.535091	  0.227312	  0.175872	    148.28 % .!!!.
100000 16384  SAWTOTH SORT______  	  0.060776	  0.078122	  0.041789	  0.061772	  0.539131	  0.226467	  0.178507	    145.44 % .!!!.
100000 16384  _RANDOM SORT______  	  0.060993	  0.082050	  0.040742	  0.061044	  0.535564	  0.226846	  0.184184	    149.70 % .!!!.
100000 16384  PLATEAU SORT______  	  0.063001	  0.082880	  0.041190	  0.061531	  0.570371	  0.227340	  0.178054	    152.95 % .!!!.
100000 16384  SHUFFLE SORT______  	  0.060532	  0.080487	  0.040705	  0.065183	  0.537159	  0.229903	  0.179767	    148.71 % .!!!.
100000 16384  STAGGER DITHER____  	  9.385998	  8.929761	  8.475185	  2.231543	  4.598154	  5.111744	  4.743476	    110.75 % .!!.
100000 16384  SAWTOTH DITHER____  	  5.563989	  5.422313	  5.880845	  1.927983	  3.492870	  2.570023	  2.583433	     94.61 % 
100000 16384  _RANDOM DITHER____  	 10.103225	 10.444517	  8.995756	  2.061060	 14.166305	 12.766324	 13.351138	    112.31 % .!!.
100000 16384  PLATEAU DITHER____  	  0.609244	  0.535909	  0.533552	  1.468449	  4.036662	  3.836529	  3.911294	    114.19 % .!!.
100000 16384  SHUFFLE DITHER____  	  1.805313	  1.187371	  1.297966	  2.517625	  2.025962	  1.768634	  1.341055	    139.09 % .!!!.
100000 65536  STAGGER IDENT_____  	  9.109232	  8.748114	  8.235830	  7.633540	  4.855913	  4.939081	  4.770181	    110.60 % .!!.
100000 65536  SAWTOTH IDENT_____  	  0.417516	  0.285401	  0.253038	  0.375255	  1.019865	  0.737036	  0.874252	    165.00 % .!!!!.
100000 65536  _RANDOM IDENT_____  	 10.391296	  9.853058	  9.134033	  2.808103	 14.514723	 13.008306	 13.547169	    113.76 % .!!.
100000 65536  PLATEAU IDENT_____  	  0.062985	  0.078984	  0.040658	  0.062862	  0.550980	  0.228556	  0.177573	    154.92 % .!!!.
100000 65536  SHUFFLE IDENT_____  	  0.911867	  0.502880	  0.340405	  0.848342	  1.114799	  0.863236	  0.762504	    267.88 % .!!!!!.
100000 65536  STAGGER REVERSE___  	  9.176722	  8.655497	  8.162816	  2.206142	  4.714809	  4.800940	  4.741954	    112.42 % .!!.
100000 65536  SAWTOTH REVERSE___  	  0.514736	  0.403136	  0.340741	  0.475001	  1.959261	  4.433187	  4.771698	    151.06 % .!!!.
100000 65536  _RANDOM REVERSE___  	 10.376277	  9.804968	  9.011614	  2.819228	 14.321108	 13.011689	 13.541516	    115.14 % .!!.
100000 65536  PLATEAU REVERSE___  	  0.130825	  0.189482	  0.115173	  0.131224	  1.154866	  3.181173	  3.430089	    113.59 % .!!.
100000 65536  SHUFFLE REVERSE___  	  0.862819	  0.551323	  0.480228	  0.828870	  2.034371	  4.357328	  4.715561	    179.67 % .!!!!.
100000 65536  STAGGER REVERSE_FR  	  9.071301	  8.876258	  8.449261	  2.501669	  4.886853	  4.951138	  4.786750	    107.36 % .!.
100000 65536  SAWTOTH REVERSE_FR  	  0.457328	  0.342671	  0.291427	  0.610736	  1.474922	  2.697931	  2.971016	    156.93 % .!!!.
100000 65536  _RANDOM REVERSE_FR  	 10.455386	 10.030748	  9.339489	  2.809495	 14.324026	 13.008253	 13.554085	    111.95 % .!!.
100000 65536  PLATEAU REVERSE_FR  	  0.100585	  0.144064	  0.082003	  0.417890	  1.015738	  2.187011	  2.472766	    122.66 % .!!!.
100000 65536  SHUFFLE REVERSE_FR  	  0.971823	  0.591678	  0.403729	  0.861329	  1.584866	  2.592251	  2.586153	    240.71 % .!!!!!.
100000 65536  STAGGER REVERSE_BA  	  9.142032	  8.807257	  8.269618	  2.339015	  4.863502	  4.958573	  4.772487	    110.55 % .!!.
100000 65536  SAWTOTH REVERSE_BA  	  0.486998	  0.491795	  0.397578	  0.670783	  1.466606	  2.484174	  2.787739	    122.49 % .!!!.
100000 65536  _RANDOM REVERSE_BA  	 10.317411	  9.961138	  9.221150	  2.811441	 14.439470	 13.012110	 13.548027	    111.89 % .!!.
100000 65536  PLATEAU REVERSE_BA  	  0.423148	  0.320822	  0.296726	  0.385857	  0.699715	  0.991764	  1.165608	    142.61 % .!!!.
100000 65536  SHUFFLE REVERSE_BA  	  0.980619	  0.602428	  0.468818	  0.909286	  1.607240	  2.716229	  2.939260	    209.17 % .!!!!!.
100000 65536  STAGGER SORT______  	  0.060876	  0.082393	  0.041179	  0.061099	  0.538245	  0.227497	  0.176923	    147.83 % .!!!.
100000 65536  SAWTOTH SORT______  	  0.063151	  0.077947	  0.041254	  0.061150	  0.537530	  0.230978	  0.177340	    153.08 % .!!!.
100000 65536  _RANDOM SORT______  	  0.060977	  0.081036	  0.040586	  0.064553	  0.536794	  0.229220	  0.175986	    150.24 % .!!!.
100000 65536  PLATEAU SORT______  	  0.065243	  0.078405	  0.041468	  0.060646	  0.551236	  0.224699	  0.177732	    157.33 % .!!!.
100000 65536  SHUFFLE SORT______  	  0.061298	  0.083488	  0.040716	  0.063074	  0.536342	  0.225978	  0.178013	    150.55 % .!!!.
100000 65536  STAGGER DITHER____  	  9.115388	  8.795036	  8.241417	  2.360963	  4.872719	  4.950341	  4.831461	    110.60 % .!!.
100000 65536  SAWTOTH DITHER____  	  3.635929	  4.210886	  4.569219	  2.323796	  2.776252	  2.440784	  2.382716	     79.57 % 
100000 65536  _RANDOM DITHER____  	 10.388519	  9.986446	  9.181437	  2.812932	 14.464723	 13.006737	 13.573648	    113.15 % .!!.
100000 65536  PLATEAU DITHER____  	  1.141052	  0.955961	  0.942473	  1.607494	  3.456793	  3.037675	  2.751556	    121.07 % .!!!.
100000 65536  SHUFFLE DITHER____  	  1.489313	  1.102485	  1.199799	  2.286408	  1.975149	  1.745134	  1.248682	    124.13 % .!!!.

-----


--- STATS ---
winners  : 470 / 340
avg   (%): 89.9660
stats (%): [810: µ=112.80807 σ=113.81225 rms=226.62032 min=8.413258 max=1004.7976]
stats per keys:
STAGGER:IDENT_____ stats (%): [27: µ=108.91975 σ=43.301987 rms=152.22173 min=23.654848 max=187.3783]
SAWTOTH:IDENT_____ stats (%): [27: µ=105.554886 σ=54.909016 rms=160.4639 min=13.405041 max=238.71793]
_RANDOM:IDENT_____ stats (%): [27: µ=93.39017 σ=15.290785 rms=108.680954 min=45.81641 max=112.174164]
PLATEAU:IDENT_____ stats (%): [27: µ=69.54086 σ=22.68925 rms=92.23012 min=14.184965 max=107.291664]
SHUFFLE:IDENT_____ stats (%): [27: µ=145.48277 σ=80.76683 rms=226.2496 min=11.232 max=305.88538]
STAGGER:REVERSE___ stats (%): [27: µ=105.367424 σ=38.736023 rms=144.10345 min=31.275427 max=178.04558]
SAWTOTH:REVERSE___ stats (%): [27: µ=107.95216 σ=60.05323 rms=168.0054 min=19.284222 max=263.16418]
_RANDOM:REVERSE___ stats (%): [27: µ=97.72231 σ=18.327082 rms=116.04939 min=36.370598 max=130.96016]
PLATEAU:REVERSE___ stats (%): [27: µ=152.56543 σ=90.255875 rms=242.8213 min=20.703884 max=276.04868]
SHUFFLE:REVERSE___ stats (%): [27: µ=110.689735 σ=46.577972 rms=157.26772 min=18.855625 max=202.27155]
STAGGER:REVERSE_FR stats (%): [27: µ=101.77629 σ=38.656765 rms=140.43306 min=25.185005 max=181.07703]
SAWTOTH:REVERSE_FR stats (%): [27: µ=106.84127 σ=53.135754 rms=159.97702 min=15.142891 max=226.7671]
_RANDOM:REVERSE_FR stats (%): [27: µ=94.469536 σ=15.228844 rms=109.69838 min=44.93106 max=112.487724]
PLATEAU:REVERSE_FR stats (%): [27: µ=523.05005 σ=392.47375 rms=915.5238 min=15.170761 max=1004.7976]
SHUFFLE:REVERSE_FR stats (%): [27: µ=132.55333 σ=51.541954 rms=184.09528 min=13.405969 max=239.26259]
STAGGER:REVERSE_BA stats (%): [27: µ=108.05997 σ=40.106056 rms=148.16603 min=25.580242 max=182.36015]
SAWTOTH:REVERSE_BA stats (%): [27: µ=109.03788 σ=50.512203 rms=159.55008 min=47.38997 max=272.99866]
_RANDOM:REVERSE_BA stats (%): [27: µ=94.21455 σ=19.636345 rms=113.85089 min=33.882523 max=120.63448]
PLATEAU:REVERSE_BA stats (%): [27: µ=74.432526 σ=25.377874 rms=99.8104 min=26.943827 max=139.75009]
SHUFFLE:REVERSE_BA stats (%): [27: µ=119.22403 σ=45.88506 rms=165.10909 min=37.237026 max=178.93948]
STAGGER:SORT______ stats (%): [27: µ=57.074028 σ=27.662764 rms=84.73679 min=9.819668 max=84.799225]
SAWTOTH:SORT______ stats (%): [27: µ=62.778866 σ=28.433207 rms=91.212074 min=10.081418 max=103.23021]
_RANDOM:SORT______ stats (%): [27: µ=61.594917 σ=28.08126 rms=89.67618 min=8.413258 max=101.09825]
PLATEAU:SORT______ stats (%): [27: µ=68.953514 σ=21.126925 rms=90.08044 min=13.34486 max=104.37158]
SHUFFLE:SORT______ stats (%): [27: µ=57.612225 σ=27.9776 rms=85.58983 min=11.380929 max=87.531235]
STAGGER:DITHER____ stats (%): [27: µ=105.5062 σ=40.072536 rms=145.57874 min=35.10893 max=192.13762]
SAWTOTH:DITHER____ stats (%): [27: µ=90.70545 σ=17.160103 rms=107.865555 min=45.61477 max=121.57576]
_RANDOM:DITHER____ stats (%): [27: µ=91.39601 σ=14.878456 rms=106.27447 min=54.510868 max=109.13709]
PLATEAU:DITHER____ stats (%): [27: µ=96.06962 σ=17.607607 rms=113.67722 min=57.38318 max=119.36177]
SHUFFLE:DITHER____ stats (%): [27: µ=131.70619 σ=44.91056 rms=176.61676 min=35.93876 max=214.6436]
